timestamp_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,udp_host,udp_port,raw_line
2026-07-12T17:15:04.470968+00:00,1,,0,1477,0,12000,500,6000,hd,0,9C,9C,127.0.0.1,5005,"p3,seq=01477,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=9C,raw=00"
2026-07-12T17:15:05.478878+00:00,1,,0,1478,0,12000,500,6000,hd,0,9F,9F,127.0.0.1,5005,"p3,seq=01478,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=9F,raw=00"
2026-07-12T17:15:06.490951+00:00,1,,0,1479,0,12000,500,6000,hd,0,9E,9E,127.0.0.1,5005,"p3,seq=01479,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=9E,raw=00"
2026-07-12T17:15:07.496373+00:00,1,,0,1480,0,12000,500,6000,hd,0,91,91,127.0.0.1,5005,"p3,seq=01480,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=91,raw=00"
2026-07-12T17:15:08.502157+00:00,1,,0,1481,0,12000,500,6000,hd,0,90,90,127.0.0.1,5005,"p3,seq=01481,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=90,raw=00"
2026-07-12T17:15:09.508861+00:00,1,,0,1482,0,12000,500,6000,hd,0,93,93,127.0.0.1,5005,"p3,seq=01482,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=93,raw=00"
2026-07-12T17:15:10.515760+00:00,1,,0,1483,0,12000,500,6000,hd,0,92,92,127.0.0.1,5005,"p3,seq=01483,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=92,raw=00"
2026-07-12T17:15:11.528354+00:00,1,,0,1484,0,12000,500,6000,hd,0,95,95,127.0.0.1,5005,"p3,seq=01484,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=95,raw=00"
2026-07-12T17:15:12.531840+00:00,1,,0,1485,0,12000,500,6000,hd,0,94,94,127.0.0.1,5005,"p3,seq=01485,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=94,raw=00"
2026-07-12T17:15:13.538701+00:00,1,,0,1486,0,12000,500,6000,hd,0,97,97,127.0.0.1,5005,"p3,seq=01486,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=97,raw=00"
2026-07-12T17:15:14.545909+00:00,1,,0,1487,0,12000,500,6000,hd,0,96,96,127.0.0.1,5005,"p3,seq=01487,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=96,raw=00"
2026-07-12T17:15:15.551329+00:00,1,,0,1488,0,12000,500,6000,hd,0,89,89,127.0.0.1,5005,"p3,seq=01488,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=89,raw=00"
2026-07-12T17:15:16.564575+00:00,1,,0,1489,0,12000,500,6000,hd,0,88,88,127.0.0.1,5005,"p3,seq=01489,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=88,raw=00"
2026-07-12T17:15:17.569120+00:00,1,,0,1490,0,12000,500,6000,hd,0,8B,8B,127.0.0.1,5005,"p3,seq=01490,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8B,raw=00"
2026-07-12T17:15:18.576346+00:00,1,,0,1491,0,12000,500,6000,hd,0,8A,8A,127.0.0.1,5005,"p3,seq=01491,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8A,raw=00"
2026-07-12T17:15:19.583632+00:00,1,,0,1492,0,12000,500,6000,hd,0,8D,8D,127.0.0.1,5005,"p3,seq=01492,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8D,raw=00"
2026-07-12T17:15:20.593066+00:00,1,,0,1493,0,12000,500,6000,hd,0,8C,8C,127.0.0.1,5005,"p3,seq=01493,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8C,raw=00"
2026-07-12T17:15:21.599859+00:00,1,,0,1494,0,12000,500,6000,hd,0,8F,8F,127.0.0.1,5005,"p3,seq=01494,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8F,raw=00"
2026-07-12T17:15:22.605637+00:00,1,,0,1495,0,12000,500,6000,hd,0,8E,8E,127.0.0.1,5005,"p3,seq=01495,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8E,raw=00"
2026-07-12T17:15:23.611917+00:00,1,,0,1496,0,12000,500,6000,hd,0,81,81,127.0.0.1,5005,"p3,seq=01496,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=81,raw=00"
2026-07-12T17:15:24.619353+00:00,1,,0,1497,0,12000,500,6000,hd,0,80,80,127.0.0.1,5005,"p3,seq=01497,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=80,raw=00"
2026-07-12T17:15:25.629903+00:00,1,,0,1498,0,12000,500,6000,hd,0,83,83,127.0.0.1,5005,"p3,seq=01498,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=83,raw=00"
2026-07-12T17:15:26.637314+00:00,1,,0,1499,0,12000,500,6000,hd,0,82,82,127.0.0.1,5005,"p3,seq=01499,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=82,raw=00"
2026-07-12T17:15:27.643064+00:00,1,,0,1500,0,12000,500,6000,hd,0,85,85,127.0.0.1,5005,"p3,seq=01500,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=85,raw=00"
2026-07-12T17:15:28.648922+00:00,1,,0,1501,0,12000,500,6000,hd,0,84,84,127.0.0.1,5005,"p3,seq=01501,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=84,raw=00"
2026-07-12T17:15:29.654721+00:00,1,,0,1502,0,12000,500,6000,hd,0,87,87,127.0.0.1,5005,"p3,seq=01502,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=87,raw=00"
2026-07-12T17:15:30.667870+00:00,1,,0,1503,0,12000,500,6000,hd,0,86,86,127.0.0.1,5005,"p3,seq=01503,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=86,raw=00"
2026-07-12T17:15:31.672490+00:00,1,,0,1504,0,12000,500,6000,hd,0,B9,B9,127.0.0.1,5005,"p3,seq=01504,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B9,raw=00"
2026-07-12T17:15:32.678820+00:00,1,,0,1505,0,12000,500,6000,hd,0,B8,B8,127.0.0.1,5005,"p3,seq=01505,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B8,raw=00"
2026-07-12T17:15:33.686230+00:00,1,,0,1506,0,12000,500,6000,hd,0,BB,BB,127.0.0.1,5005,"p3,seq=01506,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BB,raw=00"
2026-07-12T17:15:34.692061+00:00,1,,0,1507,0,12000,500,6000,hd,0,BA,BA,127.0.0.1,5005,"p3,seq=01507,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BA,raw=00"
2026-07-12T17:15:35.703893+00:00,1,,0,1508,0,12000,500,6000,hd,0,BD,BD,127.0.0.1,5005,"p3,seq=01508,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BD,raw=00"
2026-07-12T17:15:36.709963+00:00,1,,0,1509,0,12000,500,6000,hd,0,BC,BC,127.0.0.1,5005,"p3,seq=01509,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BC,raw=00"
2026-07-12T17:15:37.716286+00:00,1,,0,1510,0,12000,500,6000,hd,0,BF,BF,127.0.0.1,5005,"p3,seq=01510,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BF,raw=00"
2026-07-12T17:15:38.722355+00:00,1,,0,1511,0,12000,500,6000,hd,0,BE,BE,127.0.0.1,5005,"p3,seq=01511,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BE,raw=00"
2026-07-12T17:15:39.730016+00:00,1,,0,1512,0,12000,500,6000,hd,0,B1,B1,127.0.0.1,5005,"p3,seq=01512,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B1,raw=00"
2026-07-12T17:15:40.743436+00:00,1,,0,1513,0,12000,500,6000,hd,0,B0,B0,127.0.0.1,5005,"p3,seq=01513,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B0,raw=00"
2026-07-12T17:15:41.746538+00:00,1,,0,1514,0,12000,500,6000,hd,0,B3,B3,127.0.0.1,5005,"p3,seq=01514,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B3,raw=00"
2026-07-12T17:15:42.752907+00:00,1,,0,1515,0,12000,500,6000,hd,0,B2,B2,127.0.0.1,5005,"p3,seq=01515,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B2,raw=00"
2026-07-12T17:15:43.760304+00:00,1,,0,1516,0,12000,500,6000,hd,0,B5,B5,127.0.0.1,5005,"p3,seq=01516,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B5,raw=00"
2026-07-12T17:15:44.771355+00:00,1,,0,1517,0,12000,500,6000,hd,0,B4,B4,127.0.0.1,5005,"p3,seq=01517,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B4,raw=00"
2026-07-12T17:15:45.778709+00:00,1,,0,1518,0,12000,500,6000,hd,0,B7,B7,127.0.0.1,5005,"p3,seq=01518,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B7,raw=00"
2026-07-12T17:15:46.783573+00:00,1,,0,1519,0,12000,500,6000,hd,0,B6,B6,127.0.0.1,5005,"p3,seq=01519,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B6,raw=00"
2026-07-12T17:15:47.788949+00:00,1,,0,1520,0,12000,500,6000,hd,0,A9,A9,127.0.0.1,5005,"p3,seq=01520,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A9,raw=00"
2026-07-12T17:15:48.797040+00:00,1,,0,1521,0,12000,500,6000,hd,0,A8,A8,127.0.0.1,5005,"p3,seq=01521,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A8,raw=00"
2026-07-12T17:15:49.807605+00:00,1,,0,1522,0,12000,500,6000,hd,0,AB,AB,127.0.0.1,5005,"p3,seq=01522,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AB,raw=00"
2026-07-12T17:15:50.813849+00:00,1,,0,1523,0,12000,500,6000,hd,0,AA,AA,127.0.0.1,5005,"p3,seq=01523,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AA,raw=00"
2026-07-12T17:15:51.819036+00:00,1,,0,1524,0,12000,500,6000,hd,0,AD,AD,127.0.0.1,5005,"p3,seq=01524,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AD,raw=00"
2026-07-12T17:15:52.825792+00:00,1,,0,1525,0,12000,500,6000,hd,0,AC,AC,127.0.0.1,5005,"p3,seq=01525,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AC,raw=00"
2026-07-12T17:15:53.832466+00:00,1,,0,1526,0,12000,500,6000,hd,0,AF,AF,127.0.0.1,5005,"p3,seq=01526,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AF,raw=00"
2026-07-12T17:15:54.844148+00:00,1,,0,1527,0,12000,500,6000,hd,0,AE,AE,127.0.0.1,5005,"p3,seq=01527,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AE,raw=00"
2026-07-12T17:15:55.849986+00:00,1,,0,1528,0,12000,500,6000,hd,0,A1,A1,127.0.0.1,5005,"p3,seq=01528,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A1,raw=00"
2026-07-12T17:15:56.856434+00:00,1,,0,1529,0,12000,500,6000,hd,0,A0,A0,127.0.0.1,5005,"p3,seq=01529,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A0,raw=00"
2026-07-12T17:15:57.864764+00:00,1,,0,1530,0,12000,500,6000,hd,0,A3,A3,127.0.0.1,5005,"p3,seq=01530,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A3,raw=00"
2026-07-12T17:15:58.874602+00:00,1,,0,1531,0,12000,500,6000,hd,0,A2,A2,127.0.0.1,5005,"p3,seq=01531,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A2,raw=00"
2026-07-12T17:15:59.881359+00:00,1,,0,1532,0,12000,500,6000,hd,0,A5,A5,127.0.0.1,5005,"p3,seq=01532,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A5,raw=00"
2026-07-12T17:16:00.886666+00:00,1,,0,1533,0,12000,500,6000,hd,0,A4,A4,127.0.0.1,5005,"p3,seq=01533,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A4,raw=00"
2026-07-12T17:16:01.894162+00:00,1,,0,1534,0,12000,500,6000,hd,0,A7,A7,127.0.0.1,5005,"p3,seq=01534,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A7,raw=00"
2026-07-12T17:16:02.900768+00:00,1,,0,1535,0,12000,500,6000,hd,0,A6,A6,127.0.0.1,5005,"p3,seq=01535,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A6,raw=00"
2026-07-12T17:16:03.912870+00:00,1,,0,1536,0,12000,500,6000,hd,0,5A,5A,127.0.0.1,5005,"p3,seq=01536,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5A,raw=00"
2026-07-12T17:16:04.918022+00:00,1,,0,1537,0,12000,500,6000,hd,0,5B,5B,127.0.0.1,5005,"p3,seq=01537,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5B,raw=00"
2026-07-12T17:16:05.922694+00:00,1,,0,1538,0,12000,500,6000,hd,0,58,58,127.0.0.1,5005,"p3,seq=01538,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=58,raw=00"
2026-07-12T17:16:06.930063+00:00,1,,0,1539,0,12000,500,6000,hd,0,59,59,127.0.0.1,5005,"p3,seq=01539,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=59,raw=00"
2026-07-12T17:16:07.936720+00:00,1,,0,1540,0,12000,500,6000,hd,0,5E,5E,127.0.0.1,5005,"p3,seq=01540,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5E,raw=00"
2026-07-12T17:16:08.947689+00:00,1,,0,1541,0,12000,500,6000,hd,0,5F,5F,127.0.0.1,5005,"p3,seq=01541,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5F,raw=00"
2026-07-12T17:16:09.953832+00:00,1,,0,1542,0,12000,500,6000,hd,0,5C,5C,127.0.0.1,5005,"p3,seq=01542,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5C,raw=00"
2026-07-12T17:16:10.960263+00:00,1,,0,1543,0,12000,500,6000,hd,0,5D,5D,127.0.0.1,5005,"p3,seq=01543,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5D,raw=00"
2026-07-12T17:16:11.967144+00:00,1,,0,1544,0,12000,500,6000,hd,0,52,52,127.0.0.1,5005,"p3,seq=01544,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=52,raw=00"
2026-07-12T17:16:12.974315+00:00,1,,0,1545,0,12000,500,6000,hd,0,53,53,127.0.0.1,5005,"p3,seq=01545,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=53,raw=00"
2026-07-12T17:16:13.984830+00:00,1,,0,1546,0,12000,500,6000,hd,0,50,50,127.0.0.1,5005,"p3,seq=01546,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=50,raw=00"
2026-07-12T17:16:14.991813+00:00,1,,0,1547,0,12000,500,6000,hd,0,51,51,127.0.0.1,5005,"p3,seq=01547,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=51,raw=00"
2026-07-12T17:16:15.997392+00:00,1,,0,1548,0,12000,500,6000,hd,0,56,56,127.0.0.1,5005,"p3,seq=01548,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=56,raw=00"
2026-07-12T17:16:17.003753+00:00,1,,0,1549,0,12000,500,6000,hd,0,57,57,127.0.0.1,5005,"p3,seq=01549,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=57,raw=00"
2026-07-12T17:16:18.014753+00:00,1,,0,1550,0,12000,500,6000,hd,0,54,54,127.0.0.1,5005,"p3,seq=01550,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=54,raw=00"
2026-07-12T17:16:19.020438+00:00,1,,0,1551,0,12000,500,6000,hd,0,55,55,127.0.0.1,5005,"p3,seq=01551,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=55,raw=00"
2026-07-12T17:16:20.027265+00:00,1,,0,1552,0,12000,500,6000,hd,0,4A,4A,127.0.0.1,5005,"p3,seq=01552,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4A,raw=00"
2026-07-12T17:16:21.034878+00:00,1,,0,1553,0,12000,500,6000,hd,0,4B,4B,127.0.0.1,5005,"p3,seq=01553,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4B,raw=00"
2026-07-12T17:16:22.040195+00:00,1,,0,1554,0,12000,500,6000,hd,0,48,48,127.0.0.1,5005,"p3,seq=01554,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=48,raw=00"
2026-07-12T17:16:23.052984+00:00,1,,0,1555,0,12000,500,6000,hd,0,49,49,127.0.0.1,5005,"p3,seq=01555,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=49,raw=00"
2026-07-12T17:16:24.057827+00:00,1,,0,1556,0,12000,500,6000,hd,0,4E,4E,127.0.0.1,5005,"p3,seq=01556,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4E,raw=00"
2026-07-12T17:16:25.064294+00:00,1,,0,1557,0,12000,500,6000,hd,0,4F,4F,127.0.0.1,5005,"p3,seq=01557,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4F,raw=00"
2026-07-12T17:16:26.070538+00:00,1,,0,1558,0,12000,500,6000,hd,0,4C,4C,127.0.0.1,5005,"p3,seq=01558,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4C,raw=00"
2026-07-12T17:16:27.078196+00:00,1,,0,1559,0,12000,500,6000,hd,0,4D,4D,127.0.0.1,5005,"p3,seq=01559,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4D,raw=00"
2026-07-12T17:16:28.088149+00:00,1,,0,1560,0,12000,500,6000,hd,0,42,42,127.0.0.1,5005,"p3,seq=01560,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=42,raw=00"
2026-07-12T17:16:29.095472+00:00,1,,0,1561,0,12000,500,6000,hd,0,43,43,127.0.0.1,5005,"p3,seq=01561,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=43,raw=00"
2026-07-12T17:16:30.101559+00:00,1,,0,1562,0,12000,500,6000,hd,0,40,40,127.0.0.1,5005,"p3,seq=01562,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=40,raw=00"
2026-07-12T17:16:31.107419+00:00,1,,0,1563,0,12000,500,6000,hd,0,41,41,127.0.0.1,5005,"p3,seq=01563,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=41,raw=00"
2026-07-12T17:16:32.114929+00:00,1,,0,1564,0,12000,500,6000,hd,0,46,46,127.0.0.1,5005,"p3,seq=01564,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=46,raw=00"
2026-07-12T17:16:33.125738+00:00,1,,0,1565,0,12000,500,6000,hd,0,47,47,127.0.0.1,5005,"p3,seq=01565,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=47,raw=00"
2026-07-12T17:16:34.132877+00:00,1,,0,1566,0,12000,500,6000,hd,0,44,44,127.0.0.1,5005,"p3,seq=01566,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=44,raw=00"
2026-07-12T17:16:35.139042+00:00,1,,0,1567,0,12000,500,6000,hd,0,45,45,127.0.0.1,5005,"p3,seq=01567,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=45,raw=00"
2026-07-12T17:16:36.145946+00:00,1,,0,1568,0,12000,500,6000,hd,0,7A,7A,127.0.0.1,5005,"p3,seq=01568,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7A,raw=00"
2026-07-12T17:16:37.150934+00:00,1,,0,1569,0,12000,500,6000,hd,0,7B,7B,127.0.0.1,5005,"p3,seq=01569,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7B,raw=00"
2026-07-12T17:16:38.162213+00:00,1,,0,1570,0,12000,500,6000,hd,0,78,78,127.0.0.1,5005,"p3,seq=01570,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=78,raw=00"
2026-07-12T17:16:39.170155+00:00,1,,0,1571,0,12000,500,6000,hd,0,79,79,127.0.0.1,5005,"p3,seq=01571,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=79,raw=00"
2026-07-12T17:16:40.175084+00:00,1,,0,1572,0,12000,500,6000,hd,0,7E,7E,127.0.0.1,5005,"p3,seq=01572,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7E,raw=00"
2026-07-12T17:16:41.180048+00:00,1,,0,1573,0,12000,500,6000,hd,0,7F,7F,127.0.0.1,5005,"p3,seq=01573,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7F,raw=00"
2026-07-12T17:16:42.193099+00:00,1,,0,1574,0,12000,500,6000,hd,0,7C,7C,127.0.0.1,5005,"p3,seq=01574,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7C,raw=00"
2026-07-12T17:16:43.200343+00:00,1,,0,1575,0,12000,500,6000,hd,0,7D,7D,127.0.0.1,5005,"p3,seq=01575,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=7D,raw=00"
2026-07-12T17:16:44.204396+00:00,1,,0,1576,0,12000,500,6000,hd,0,72,72,127.0.0.1,5005,"p3,seq=01576,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=72,raw=00"
2026-07-12T17:16:45.212536+00:00,1,,0,1577,0,12000,500,6000,hd,0,73,73,127.0.0.1,5005,"p3,seq=01577,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=73,raw=00"
2026-07-12T17:16:46.218223+00:00,1,,0,1578,0,12000,500,6000,hd,0,70,70,127.0.0.1,5005,"p3,seq=01578,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=70,raw=00"
2026-07-12T17:16:47.230527+00:00,1,,0,1579,0,12000,500,6000,hd,0,71,71,127.0.0.1,5005,"p3,seq=01579,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=71,raw=00"
2026-07-12T17:16:48.235371+00:00,1,,0,1580,0,12000,500,6000,hd,0,76,76,127.0.0.1,5005,"p3,seq=01580,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=76,raw=00"
2026-07-12T17:16:49.242049+00:00,1,,0,1581,0,12000,500,6000,hd,0,77,77,127.0.0.1,5005,"p3,seq=01581,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=77,raw=00"
2026-07-12T17:16:50.248468+00:00,1,,0,1582,0,12000,500,6000,hd,0,74,74,127.0.0.1,5005,"p3,seq=01582,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=74,raw=00"
2026-07-12T17:16:51.255088+00:00,1,,0,1583,0,12000,500,6000,hd,0,75,75,127.0.0.1,5005,"p3,seq=01583,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=75,raw=00"
2026-07-12T17:16:52.266686+00:00,1,,0,1584,0,12000,500,6000,hd,0,6A,6A,127.0.0.1,5005,"p3,seq=01584,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=6A,raw=00"
2026-07-12T17:16:53.273228+00:00,1,,0,1585,0,12000,500,6000,hd,0,6B,6B,127.0.0.1,5005,"p3,seq=01585,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=6B,raw=00"
2026-07-12T17:16:54.277469+00:00,1,,0,1586,0,12000,500,6000,hd,0,68,68,127.0.0.1,5005,"p3,seq=01586,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=68,raw=00"
2026-07-12T17:16:55.285188+00:00,1,,0,1587,0,12000,500,6000,hd,0,69,69,127.0.0.1,5005,"p3,seq=01587,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=69,raw=00"
2026-07-12T17:16:56.292324+00:00,1,,0,1588,0,12000,500,6000,hd,0,6E,6E,127.0.0.1,5005,"p3,seq=01588,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=6E,raw=00"
