received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,fault_label,fault_reason,fault_severity,chk,computed_chk,bess_soc_pct,bess_power_w,bess_load_w,bess_state,bess_energy_wh,bess_capacity_wh,tracker_state,tracker_pan_deg,tracker_tilt_deg,tracker_sun_pan_deg,tracker_sun_tilt_deg,tracker_error_deg,tracker_servo_enabled,vision_mode,vision_detected,vision_confidence,vision_target_x_px,vision_target_y_px,vision_x_error,vision_y_error,vision_frame_w,vision_frame_h,vision_brightness_max,vision_area_px,comm_layer,comm_frame_ok,comm_bridge_gap,comm_payload_bytes,comm_frame_bytes,comm_frame_bits,comm_qpsk_symbols,comm_ofdm_symbols,comm_pad_q,comm_tx_samples,comm_cp_samples,comm_pilot_bins,comm_status_line,raw_line,source_label
2026-08-11T14:24:44.993085+00:00,1,,0,17,0,3840.779,234.7,901.431,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.011,0.901431,0.0,charging,5.0885,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00017,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00017,v_mv=3840.779,i_ma=234.700,p_mw=901.431,shunt_uv=23470.000",Orin real INA226 battery charging BESS
2026-08-11T14:24:45.241784+00:00,1,,0,18,0,3838.404,234.775,901.161,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.012,0.901161,0.0,charging,5.0886,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00018,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00018,v_mv=3838.404,i_ma=234.775,p_mw=901.161,shunt_uv=23477.500",Orin real INA226 battery charging BESS
2026-08-11T14:24:45.492766+00:00,1,,0,19,0,3838.404,234.2,898.954,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.012,0.898954,0.0,charging,5.0886,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00019,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00019,v_mv=3838.404,i_ma=234.200,p_mw=898.954,shunt_uv=23420.000",Orin real INA226 battery charging BESS
2026-08-11T14:24:45.744992+00:00,1,,0,20,0,3837.216,233.975,897.813,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.013,0.897813,0.0,charging,5.0887,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00020,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00020,v_mv=3837.216,i_ma=233.975,p_mw=897.813,shunt_uv=23397.500",Orin real INA226 battery charging BESS
2026-08-11T14:24:45.999233+00:00,1,,0,21,0,3839.592,234.425,900.096,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.014,0.900096,0.0,charging,5.0888,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00021,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00021,v_mv=3839.592,i_ma=234.425,p_mw=900.096,shunt_uv=23442.500",Orin real INA226 battery charging BESS
2026-08-11T14:24:46.249378+00:00,1,,0,22,0,3838.404,234.775,901.161,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.014,0.901161,0.0,charging,5.0888,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00022,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00022,v_mv=3838.404,i_ma=234.775,p_mw=901.161,shunt_uv=23477.500",Orin real INA226 battery charging BESS
2026-08-11T14:24:46.497905+00:00,1,,0,23,0,3838.404,234.225,899.05,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.015,0.89905,0.0,charging,5.0889,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00023,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00023,v_mv=3838.404,i_ma=234.225,p_mw=899.050,shunt_uv=23422.500",Orin real INA226 battery charging BESS
2026-08-11T14:24:46.750048+00:00,1,,0,24,0,3838.404,234.35,899.53,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.015,0.89953,0.0,charging,5.0889,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00024,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00024,v_mv=3838.404,i_ma=234.350,p_mw=899.530,shunt_uv=23435.000",Orin real INA226 battery charging BESS
2026-08-11T14:24:47.002171+00:00,1,,0,25,0,3837.216,234.375,899.348,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.016,0.899348,0.0,charging,5.089,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00025,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00025,v_mv=3837.216,i_ma=234.375,p_mw=899.348,shunt_uv=23437.500",Orin real INA226 battery charging BESS
2026-08-11T14:24:47.254033+00:00,1,,0,26,0,3838.404,235.475,903.848,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.017,0.903848,0.0,charging,5.0891,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00026,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00026,v_mv=3838.404,i_ma=235.475,p_mw=903.848,shunt_uv=23547.500",Orin real INA226 battery charging BESS
2026-08-11T14:24:47.502399+00:00,1,,0,27,0,3839.592,235.05,902.496,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.017,0.902496,0.0,charging,5.0891,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00027,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00027,v_mv=3839.592,i_ma=235.050,p_mw=902.496,shunt_uv=23505.000",Orin real INA226 battery charging BESS
2026-08-11T14:24:47.754282+00:00,1,,0,28,0,3839.592,235.15,902.88,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.018,0.90288,0.0,charging,5.0892,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00028,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00028,v_mv=3839.592,i_ma=235.150,p_mw=902.880,shunt_uv=23515.000",Orin real INA226 battery charging BESS
2026-08-11T14:24:48.009232+00:00,1,,0,29,0,3839.592,234.925,902.016,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.019,0.902016,0.0,charging,5.0892,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00029,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00029,v_mv=3839.592,i_ma=234.925,p_mw=902.016,shunt_uv=23492.500",Orin real INA226 battery charging BESS
2026-08-11T14:24:48.258043+00:00,1,,0,30,0,3838.404,234.925,901.737,bess,0,OK,No protection flag active for this sensor-only test.,normal,,,55.019,0.901737,0.0,charging,5.0893,9.25,,,,,,,,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,63,67,536,268,6,20,480,96,24,"p1br,seq=00030,frame_b=00067,bits=00536,qpsk=00268,ofdm=006,pad_q=00020,gap=0,ok=1","bess,seq=00030,v_mv=3838.404,i_ma=234.925,p_mw=901.737,shunt_uv=23492.500",Orin real INA226 battery charging BESS
